District,Rotaract Club Name,Club ID,Club Status,Rotaract Role,Last Reported,Name,Address,Phone,Email,Online Account With My Rotary,Zone,Club Base,RI Zone
3030,Nagpur Ishanya,64317,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3030,Nashik,8826255,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3030,Nashik Airport,218540,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3030,Nashik Synergy,8827678,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3030,National Fire Service College,218039,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,N.I.T. Polytechnic,213079,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,"Rajkumar Kewalramani Kanya, Mahavidyalaya",217297,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,RCOEM Nagpur,89949,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,Sadabai Raisoli Women's College,89706,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,Santaji Mahavidyalaya,214833,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,Satana Baglan,214311,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,Satana Pride,217766,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3030,Shri Lemdeo Patil Mahvidhyalaya,217117,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,Smt. Manorambai Mundle College of Architecture,217113,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,Symbiosis Law School Nagpur,8825810,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,TGPCA,212291,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,"Vrajlal Manilal Vasant College, Nagpur",8826328,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3040,Bhopal Marvels,8823998,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3040,Chhindwara,217732,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3040,Himalaya Hills Bhopal,8827724,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3040,Indore Dynamic,215778,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3040,Indore United,218416,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3040,Madhyanchal Professional University Bhopal,8826333,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3040,Manovikas Adarsh Special Educators,8825107,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3040,Meghdoot Symbiosis Indore,8825995,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3040,Mhow Community,217630,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3040,Prashanti,8824425,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3040,Ujjain Greater,8825285,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3040,Young Uptown,88715,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Achiever Point Morena,8823242,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Alwar Hope,217296,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,"Aryan College, Ajmer",8826137,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3053,Bhiwadi Falcons,8823917,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Bikaner,5809,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Bikaner Marudhara,217776,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Bikaner Thar,8826146,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Datia,218242,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Gwalior City,215918,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Gwalior Shine,8823340,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Gwalior Youth,215911,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,III TM GWALIOR,217718,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3053,IIT Jodhpur,215692,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3053,Jodhana,8825811,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Jodhpur Jagrati,8826545,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3053,Prestige Gwalior,217715,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3053,RNB Global University,8824877,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3053,Swami Keshwanand Rajasthan Agricultural University,8827761,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3053,Vyas Dental College and Hospital,8824019,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3055,Aadarsh Ahmedabad,216034,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3055,Abu Road,218476,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Ahmedabad Metro,8824345,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Ahmedabad Supreme,213987,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Ahmedabad Suryoday,215511,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Ahmedabad Transcend,218424,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Ahmedabad Zankar,74890,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Ahmedabad Zen,8826748,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Balotra,8823490,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Divine Samarpan,8824233,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,"DNP Arts and Commerce College, Deesa",216309,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3055,G I T (Gandhinagar Institute of Technology),217174,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3055,GLS Institute of Design,217802,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3055,Midtown Bhuj,60137,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Mundra,92173,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Palanpur Youth Town,218344,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3055,Radhanpur,8824795,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3056,Aayojan School of Architecture-Jaipur,8826294,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3056,Ahan,218579,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3056,Aravali Institute of Technical Studies,8824024,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3056,Brij Nagar Jhalawar,218514,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3056,Bundi Veer Kumbha,218423,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3056,Doomshell Academy of Advance Computing,8827009,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3056,Dudu,218714,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3056,Ignite Pali,214765,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3056,Jaipur,5771,Active,Rotaract President,,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3056,Jaipur Bapu Nagar,8823270,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3056,Rajasthan Dental College,8823491,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3056,"Swami Keshvanand Institute of Technology, Management and Gramothan",8825907,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3056,Udaipur Aishwarya Drishty,8826747,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3056,Yuva Bhardwaj Foundation,92012,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3060,Amreli,218548,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3060,GCET College,213392,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3060,Jamnagar Hope,8825701,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3060,Jamnagar Smile,215372,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3060,Mahemdabad Femina,8827446,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3060,Navapur,8827321,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3060,Shindkheda,80072,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3060,Surat,8823549,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3060,TNRAO College,218248,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Adampur City,8824275,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3070,AIMETC,8824152,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Akhnoor Supreme,8824195,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3070,Apeejay College of Fine Arts,88469,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Bilaspur,222319,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3070,Chief Khalsa Diwan International Nursing College,8826790,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Dharamshala Central,8823995,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Dronacharya College,91290,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,"Govt. College for Girls, Ludhiana",216556,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Gujranwala Guru Nanak Khalsa College,6147,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Jammu City,84723,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3070,Kanhya Lal Butail Dayanand Anglo Vedic College for Girls (Palampur),8826909,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Kapurthala Heritage,218271,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3070,"Khalsa College, Amritsar",8824287,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,"Khalsa College for Women, Ghumar Mandi",217559,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Ludhiana North,215082,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3070,Mandi,8823392,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3070,"Medicos RPGMC Tanda, Kangra",8824259,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,MLSM College Sunder Nagar,8823443,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Mount Himalayas,8824322,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3070,Prem Chand Markanda SD College,8826889,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Pt. Mohan Lal S.D. College,8824403,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Sunder Nagar,8823285,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3070,"Swami Ganga Giri Janta Girls College, Raikot",217560,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3070,Vallabhian,8824325,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,"D.A.V. (C) Dental, Yamuna Nagar",216403,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,DAV College Ambala City,90878,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,DAV College for Girls Yamuna Nagar,8823358,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,Doon Shivalik Hills,8824883,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3080,Global Research Group of Institutions Radaur,8826494,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,Government College Ropar,8826941,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,Guru Nanak Institutes (GNITM),216132,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,Guru Nanak Khalsa College,89525,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,Ignite Panchkula Greens,8827496,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3080,IMS Unison University Dehradun,8827206,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,Kurukshetra,8826691,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3080,Mohali City,8825136,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3080,Panipat Institute of Engineering and Technology (PIET),8826254,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,Panjab University Champions,8826489,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,Positive Abilities,8823778,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3080,Punjab Engineering College,216059,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3080,Shimla Midtown,213191,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3080,Tricity Social,8827463,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,"District Institute of Education & Training (DIET), Nabha",8826879,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3090,Ganganagar Youth,8825838,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,"Government Bikram College of Commerce, Patiala",8824401,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3090,Hanumangarh Pink,8825914,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,Midtown Patiala,8826709,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,Moga City,8824037,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,Nabha,8826202,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,Pilibanga Pioneering,8827473,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,Rajpura Greater,218370,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,Sriganganagar East,213301,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,Sunam Main,218367,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,Sunam Star,8827534,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3090,Tibbi Pioneering,8827469,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3100,Bulandshahr City,8824039,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3100,Bulandshahr Youth,8826949,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3100,Hindu College Moradabad Achievers,216392,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3100,Jain College,8823433,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3100,Meerut Mahan,8824555,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3100,Meerut Udaan,8826779,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3100,Meerut Umang,218360,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3100,Moradabad Achievers,216103,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3100,Moradabad Achievers Pride,217882,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3100,Moradabad Central,8824357,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3100,Shamli,8823403,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3100,Shamli Midtown,222308,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3100,Vijay Singh Pathik Govt. P.G. College Kairana,8824906,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3110,Aligarh Panther,8824154,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,Aligarh Smart City,8823760,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,"Ascent College, Unnao",8827093,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3110,Avyukta Kanpur,8826651,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,Baans Bareilly,214980,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,Kanpur,89206,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,Kanpur Grand,8826657,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,Kanpur West,217689,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3110,Kanpur Youth,8823744,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,Kasganj City,49180,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,Pilibhit Greater,8824020,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,Puranpur Tiger,8826645,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,Rudrapur,8823449,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3110,SC Guria IMT,214134,Active,Rotaract President,2019 - 2020,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3110,Sky Academy,218052,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3120,Allahabad Midtown,88091,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3120,Balrampur Greater,8826619,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
