Business Unit,NF Cust Number,Club Name,Club Type,Club Base,Collector,District,Zone / Section,Billable Member Count,Country,No. Items, USD Outstanding ,Current Zone,Officer,Verify,Outstanding INR,outstanding,outstandingINR,outstandingUSD,isAtRisk,RI Zone
RTY IND BU,8823932,Shine-Sunam,ROTARACT CLUB,Community,Ruma Mondal,3090,4,1,India,3,25.47,4,Yes,Yes,2445,2445,2445,25.47,FALSE,Zone 4
RTY IND BU,218367,Sunam Main,ROTARACT CLUB,Community,Ruma Mondal,3090,4,1,India,3,25.47,4,No,Yes,2445,2445,2445,25.47,FALSE,Zone 4
RTY IND BU,8827505,Chandausi Sunrise,ROTARACT CLUB,Community,Ruma Mondal,3100,6,13,India,1,115.05,6,Yes,Yes,11045,11045,11045,115.05,TRUE,Zone 6
RTY IND BU,8827755,Moradabad ImpactHub,ROTARACT CLUB,Community,Ruma Mondal,3100,6,13,India,1,115.05,6,Yes,Yes,11045,11045,11045,115.05,TRUE,Zone 6
RTY IND BU,8827760,Moradabad Samarpan Vibe,ROTARACT CLUB,Community,Ruma Mondal,3100,6,12,India,1,106.2,6,Yes,Yes,10195,10195,10195,106.2,TRUE,Zone 6
RTY IND BU,8827753,Bulandshahar Baran,ROTARACT CLUB,Community,Ruma Mondal,3100,6,12,India,1,106.2,6,Yes,Yes,10195,10195,10195,106.2,TRUE,Zone 6
RTY IND BU,8826949,Bulandshahr Youth,ROTARACT CLUB,Community,Ruma Mondal,3100,6,12,India,1,106.2,6,No,Yes,10195,10195,10195,106.2,TRUE,Zone 6
RTY IND BU,8824555,Meerut Mahan,ROTARACT CLUB,Community,Ruma Mondal,3100,6,6,India,2,103.84,6,No,Yes,9969,9969,9969,103.84,TRUE,Zone 6
RTY IND BU,8824906,Vijay Singh Pathik Govt. P.G. College Kairana,ROTARACT CLUB,University,Ruma Mondal,3100,6,10,India,2,103.06,6,No,Yes,9894,9894,9894,103.06,TRUE,Zone 6
RTY IND BU,8826731,Chandausi Optometry,ROTARACT CLUB,University,Ruma Mondal,3100,6,9,India,2,83.62,6,Yes,Yes,8028,8028,8028,83.62,TRUE,Zone 6
RTY IND BU,8824039,Bulandshahr City,ROTARACT CLUB,Community,Ruma Mondal,3100,6,5,India,1,67.97,6,No,Yes,6525,6525,6525,67.97,FALSE,Zone 6
RTY IND BU,217882,Moradabad Achievers Pride,ROTARACT CLUB,Community,Ruma Mondal,3100,6,2,India,3,50.93,6,No,Yes,4889,4889,4889,50.93,FALSE,Zone 6
RTY IND BU,216392,Hindu College Moradabad Achievers,ROTARACT CLUB,University,Ruma Mondal,3100,6,3,India,3,47.74,6,No,Yes,4583,4583,4583,47.74,FALSE,Zone 6
RTY IND BU,216103,Moradabad Achievers,ROTARACT CLUB,Community,Ruma Mondal,3100,6,2,India,2,34.61,6,No,Yes,3323,3323,3323,34.61,FALSE,Zone 6
RTY IND BU,222308,Shamli Midtown,ROTARACT CLUB,Community,Ruma Mondal,3100,6,1,India,3,25.47,6,No,Yes,2445,2445,2445,25.47,FALSE,Zone 6
RTY IND BU,218360,Meerut Umang,ROTARACT CLUB,University,Ruma Mondal,3100,6,2,India,2,21.63,6,No,Yes,2076,2076,2076,21.63,FALSE,Zone 6
RTY IND BU,8823403,Shamli,ROTARACT CLUB,Community,Ruma Mondal,3100,6,1,India,2,17.31,6,No,Yes,1662,1662,1662,17.31,FALSE,Zone 6
RTY IND BU,8823433,Jain College,ROTARACT CLUB,University,Ruma Mondal,3100,6,1,India,3,15.92,6,No,Yes,1528,1528,1528,15.92,FALSE,Zone 6
RTY IND BU,214980,Baans Bareilly,ROTARACT CLUB,Community,Ruma Mondal,3110,6,11,India,2,214.3,6,No,Yes,20573,20573,20573,214.3,TRUE,Zone 6
RTY IND BU,8827650,Manu Jhansi,ROTARACT CLUB,Community,Ruma Mondal,3110,6,18,India,1,159.3,6,Yes,Yes,15293,15293,15293,159.3,TRUE,Zone 6
RTY IND BU,8826645,Puranpur Tiger,ROTARACT CLUB,Community,Ruma Mondal,3110,6,15,India,2,152.21,6,No,Yes,14612,14612,14612,152.21,TRUE,Zone 6
RTY IND BU,8826651,Avyukta Kanpur,ROTARACT CLUB,Community,Ruma Mondal,3110,6,15,India,2,152.1,6,No,Yes,14602,14602,14602,152.1,TRUE,Zone 6
RTY IND BU,89206,Kanpur,ROTARACT CLUB,Community,Ruma Mondal,3110,6,8,India,2,138.45,6,No,Yes,13291,13291,13291,138.45,TRUE,Zone 6
RTY IND BU,8827158,Kanpur North Udaan,ROTARACT CLUB,Community,Ruma Mondal,3110,6,13,India,1,115.05,6,Yes,Yes,11045,11045,11045,115.05,TRUE,Zone 6
RTY IND BU,8826657,Kanpur Grand,ROTARACT CLUB,Community,Ruma Mondal,3110,6,12,India,1,106.2,6,No,Yes,10195,10195,10195,106.2,TRUE,Zone 6
RTY IND BU,8827093,"Ascent College, Unnao",ROTARACT CLUB,University,Ruma Mondal,3110,6,15,India,1,82.97,6,No,Yes,7965,7965,7965,82.97,TRUE,Zone 6
RTY IND BU,8823449,Rudrapur,ROTARACT CLUB,Community,Ruma Mondal,3110,6,7,India,1,79.74,6,No,Yes,7655,7655,7655,79.74,TRUE,Zone 6
RTY IND BU,218052,Sky Academy,ROTARACT CLUB,Community,Ruma Mondal,3110,6,3,India,3,76.41,6,No,Yes,7335,7335,7335,76.41,TRUE,Zone 6
RTY IND BU,214134,SC Guria IMT,ROTARACT CLUB,University,Ruma Mondal,3110,6,3,India,3,47.75,6,No,Yes,4584,4584,4584,47.75,FALSE,Zone 6
RTY IND BU,8823760,Aligarh Smart City,ROTARACT CLUB,Community,Ruma Mondal,3110,6,1,India,4,33.63,6,No,Yes,3228,3228,3228,33.63,FALSE,Zone 6
RTY IND BU,8824020,Pilibhit Greater,ROTARACT CLUB,Community,Ruma Mondal,3110,6,1,India,4,33.63,6,No,Yes,3228,3228,3228,33.63,FALSE,Zone 6
RTY IND BU,8824154,Aligarh Panther,ROTARACT CLUB,Community,Ruma Mondal,3110,6,1,India,3,25.47,6,No,Yes,2445,2445,2445,25.47,FALSE,Zone 6
RTY IND BU,8823744,Kanpur Youth,ROTARACT CLUB,Community,Ruma Mondal,3110,6,1,India,3,25.47,6,No,Yes,2445,2445,2445,25.47,FALSE,Zone 6
RTY IND BU,217689,Kanpur West,ROTARACT CLUB,University,Ruma Mondal,3110,6,1,India,3,15.92,6,No,Yes,1528,1528,1528,15.92,FALSE,Zone 6
RTY IND BU,8825990,Gorakhpur Galaxy,ROTARACT CLUB,Community,Ruma Mondal,3120,6,88,India,1,922.59,6,No,Yes,88569,88569,88569,922.59,TRUE,Zone 6
RTY IND BU,8827508,Lucknow Phoenix,ROTARACT CLUB,Community,Ruma Mondal,3120,6,86,India,1,876.73,6,No,Yes,84166,84166,84166,876.73,TRUE,Zone 6
RTY IND BU,8827716,Raebareli Elite,ROTARACT CLUB,Community,Ruma Mondal,3120,6,86,India,1,870.8,6,Yes,Yes,83597,83597,83597,870.8,TRUE,Zone 6
RTY IND BU,8825844,Gorakhpur Sunrisers,ROTARACT CLUB,Community,Ruma Mondal,3120,6,15,India,1,170.55,6,No,Yes,16373,16373,16373,170.55,TRUE,Zone 6
RTY IND BU,8826396,Sardar Bhagat Singh College of Higher Education,ROTARACT CLUB,University,Ruma Mondal,3120,6,12,India,2,129.81,6,No,Yes,12462,12462,12462,129.81,TRUE,Zone 6
RTY IND BU,8827773,Gola Chhoti Kashi,ROTARACT CLUB,Community,Ruma Mondal,3120,6,12,India,1,106.2,6,Yes,Yes,10195,10195,10195,106.2,TRUE,Zone 6
RTY IND BU,8827780,Allahabad Academia,ROTARACT CLUB,Community,Ruma Mondal,3120,6,12,India,1,106.2,6,Yes,Yes,10195,10195,10195,106.2,TRUE,Zone 6
RTY IND BU,8826619,Balrampur Greater,ROTARACT CLUB,Community,Ruma Mondal,3120,6,12,India,1,106.2,6,No,Yes,10195,10195,10195,106.2,TRUE,Zone 6
RTY IND BU,216395,Varanasi South,ROTARACT CLUB,Community,Ruma Mondal,3120,6,3,India,1,26.55,6,No,Yes,2549,2549,2549,26.55,FALSE,Zone 6
RTY IND BU,8826851,Dr. Babasaheb Ambedkar College Aundh,ROTARACT CLUB,University,Ruma Mondal,3131,7,50,India,2,316.87,7,No,Yes,30420,30420,30420,316.87,TRUE,Zone 7
RTY IND BU,8826782,MIMA Institute of Management,ROTARACT CLUB,University,Ruma Mondal,3131,7,31,India,1,243.02,7,No,Yes,23330,23330,23330,243.02,TRUE,Zone 7
RTY IND BU,212931,"Modern College of Arts, Science & Commerce",ROTARACT CLUB,University,Ruma Mondal,3131,7,22,India,1,234.13,7,No,Yes,22476,22476,22476,234.13,TRUE,Zone 7
RTY IND BU,218199,Pune Renaissance,ROTARACT CLUB,Community,Ruma Mondal,3131,7,24,India,1,227.96,7,No,Yes,21884,21884,21884,227.96,TRUE,Zone 7
RTY IND BU,8827547,Golden Talegaon Dabhade,ROTARACT CLUB,Community,Ruma Mondal,3131,7,24,India,1,212.4,7,Yes,Yes,20390,20390,20390,212.4,TRUE,Zone 7
RTY IND BU,8824993,MIT Academy of Engineering,ROTARACT CLUB,University,Ruma Mondal,3131,7,31,India,1,171.47,7,Yes,Yes,16461,16461,16461,171.47,TRUE,Zone 7
RTY IND BU,8827442,Anantrao Pawar College Pirangut,ROTARACT CLUB,University,Ruma Mondal,3131,7,30,India,1,165.94,7,Yes,Yes,15930,15930,15930,165.94,TRUE,Zone 7
RTY IND BU,8826390,Anekant Institute of Management Studies,ROTARACT CLUB,University,Ruma Mondal,3131,7,16,India,2,139.48,7,No,Yes,13390,13390,13390,139.48,TRUE,Zone 7
RTY IND BU,8825270,Pune Synergy Next Gen,ROTARACT CLUB,Community,Ruma Mondal,3131,7,15,India,1,132.75,7,No,Yes,12744,12744,12744,132.75,TRUE,Zone 7
RTY IND BU,218200,GEM,ROTARACT CLUB,Community,Ruma Mondal,3131,7,14,India,1,129.83,7,No,Yes,12464,12464,12464,129.83,TRUE,Zone 7
RTY IND BU,218738,Indreshwar,ROTARACT CLUB,Community,Ruma Mondal,3131,7,6,India,2,108.09,7,No,Yes,10377,10377,10377,108.09,TRUE,Zone 7
RTY IND BU,8825267,Pune Nexus,ROTARACT CLUB,Community,Ruma Mondal,3131,7,12,India,1,106.2,7,No,Yes,10195,10195,10195,106.2,TRUE,Zone 7
RTY IND BU,8823837,Alibag Seashore,ROTARACT CLUB,Community,Ruma Mondal,3131,7,12,India,1,106.2,7,No,Yes,10195,10195,10195,106.2,TRUE,Zone 7
RTY IND BU,216452,Modern College Ganeshkhind Pune,ROTARACT CLUB,University,Ruma Mondal,3131,7,9,India,2,104.45,7,No,Yes,10027,10027,10027,104.45,TRUE,Zone 7
RTY IND BU,8824015,Pune City,ROTARACT CLUB,University,Ruma Mondal,3131,7,14,India,1,79.76,7,No,Yes,7657,7657,7657,79.76,TRUE,Zone 7
RTY IND BU,8825382,Sinhgad Institute of Management and Computer Application,ROTARACT CLUB,University,Ruma Mondal,3131,7,13,India,1,71.91,7,No,Yes,6903,6903,6903,71.91,FALSE,Zone 7
RTY IND BU,8826471,Pen Heritage,ROTARACT CLUB,Community,Ruma Mondal,3131,7,15,India,1,44.6,7,No,Yes,4282,4282,4282,44.6,FALSE,Zone 7
RTY IND BU,217388,Humanitas,ROTARACT CLUB,Community,Ruma Mondal,3131,7,5,India,1,44.25,7,No,Yes,4248,4248,4248,44.25,FALSE,Zone 7
RTY IND BU,91936,Jalna Central,ROTARACT CLUB,Community,Ruma Mondal,3132,7,19,India,2,188.19,7,No,Yes,18066,18066,18066,188.19,TRUE,Zone 7
RTY IND BU,8823776,Jalna Rainbow,ROTARACT CLUB,Community,Ruma Mondal,3132,7,13,India,2,155.12,7,No,Yes,14892,14892,14892,155.12,TRUE,Zone 7
RTY IND BU,8826993,Barshi,ROTARACT CLUB,Community,Ruma Mondal,3132,7,15,India,1,132.75,7,Yes,Yes,12744,12744,12744,132.75,TRUE,Zone 7
RTY IND BU,8827222,Beed Diamond,ROTARACT CLUB,Community,Ruma Mondal,3132,7,15,India,1,132.75,7,Yes,Yes,12744,12744,12744,132.75,TRUE,Zone 7
RTY IND BU,8824738,Wai,ROTARACT CLUB,Community,Ruma Mondal,3132,7,10,India,1,88.5,7,No,Yes,8496,8496,8496,88.5,TRUE,Zone 7
RTY IND BU,8826648,Balasaheb Desai College,ROTARACT CLUB,University,Ruma Mondal,3132,7,14,India,1,77.44,7,No,Yes,7434,7434,7434,77.44,TRUE,Zone 7
RTY IND BU,218334,Shree Nageshwar Private Industrial Training Institute,ROTARACT CLUB,Community,Ruma Mondal,3132,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,218270,Shrirampur,ROTARACT CLUB,Community,Ruma Mondal,3132,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,218329,Ahmednagar Midtown Vadagao Savatal,ROTARACT CLUB,Community,Ruma Mondal,3132,7,1,India,4,33.63,7,No,Yes,3228,3228,3228,33.63,FALSE,Zone 7
RTY IND BU,8824364,Ambajogai City,ROTARACT CLUB,Community,Ruma Mondal,3132,7,1,India,1,31.82,7,Yes,Yes,3055,3055,3055,31.82,FALSE,Zone 7
RTY IND BU,8823204,"Chhatrapati Shivaji College, Omerga (Girls) Jijau",ROTARACT CLUB,University,Ruma Mondal,3132,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,217545,"Meenalben Mehta College, Panchgani",ROTARACT CLUB,University,Ruma Mondal,3132,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824630,Walchand College,ROTARACT CLUB,University,Ruma Mondal,3132,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,218307,Goverment Polytechnic Ahmednagar,ROTARACT CLUB,Community,Ruma Mondal,3132,7,1,India,2,17.31,7,No,Yes,1662,1662,1662,17.31,FALSE,Zone 7
RTY IND BU,7435,Hassaram Rijhumal College of Commerce And Economic,ROTARACT CLUB,University,Ruma Mondal,3141,4,430,India,1,1409.73,4,No,Yes,135334,135334,135334,1409.73,TRUE,Zone 4
RTY IND BU,7517,Andheri,ROTARACT CLUB,Community,Ruma Mondal,3141,4,46,India,1,588.69,4,Yes,Yes,56514,56514,56514,588.69,TRUE,Zone 4
RTY IND BU,90444,Maniben Nanavati Women's College,ROTARACT CLUB,University,Ruma Mondal,3141,4,71,India,1,464.27,4,No,Yes,44570,44570,44570,464.27,TRUE,Zone 4
RTY IND BU,217638,"Universal College of Engineering, Vasai",ROTARACT CLUB,University,Ruma Mondal,3141,4,38,India,1,284.53,4,No,Yes,27315,27315,27315,284.53,TRUE,Zone 4
RTY IND BU,8823586,ISME,ROTARACT CLUB,University,Ruma Mondal,3141,4,34,India,1,188.06,4,No,Yes,18054,18054,18054,188.06,TRUE,Zone 4
RTY IND BU,8827159,Mumbai JVPD,ROTARACT CLUB,Community,Ruma Mondal,3141,4,20,India,1,177,4,Yes,Yes,16992,16992,16992,177,TRUE,Zone 4
RTY IND BU,212512,S.P.N. Doshi Womens College,ROTARACT CLUB,University,Ruma Mondal,3141,4,23,India,1,132.79,4,No,Yes,12748,12748,12748,132.79,TRUE,Zone 4
RTY IND BU,8823706,Mumbai Marvels,ROTARACT CLUB,Community,Ruma Mondal,3141,4,6,India,2,122.36,4,Yes,Yes,11747,11747,11747,122.36,TRUE,Zone 4
RTY IND BU,218512,Mumbai Ghatkopar West,ROTARACT CLUB,Community,Ruma Mondal,3141,4,9,India,2,114.95,4,No,Yes,11035,11035,11035,114.95,TRUE,Zone 4
RTY IND BU,7513,Bombay,ROTARACT CLUB,Community,Ruma Mondal,3141,4,6,India,2,108.09,4,No,Yes,10377,10377,10377,108.09,TRUE,Zone 4
RTY IND BU,8827100,Principal K. M. Kundnani College of Pharmacy,ROTARACT CLUB,University,Ruma Mondal,3141,4,18,India,1,99.56,4,Yes,Yes,9558,9558,9558,99.56,TRUE,Zone 4
RTY IND BU,8825948,"Thakur College of Science and Commerce, Maharashtra",ROTARACT CLUB,University,Ruma Mondal,3141,4,18,India,1,99.56,4,No,Yes,9558,9558,9558,99.56,TRUE,Zone 4
RTY IND BU,8826859,Bhavan's College,ROTARACT CLUB,University,Ruma Mondal,3141,4,15,India,2,95.06,4,No,Yes,9126,9126,9126,95.06,TRUE,Zone 4
RTY IND BU,88864,Fr. Conceicao Rodrigues College of Engineering,ROTARACT CLUB,University,Ruma Mondal,3141,4,8,India,3,89.19,4,No,Yes,8562,8562,8562,89.19,TRUE,Zone 4
RTY IND BU,8826354,DY Patil International School,ROTARACT CLUB,University,Ruma Mondal,3141,4,16,India,1,88.5,4,No,Yes,8496,8496,8496,88.5,TRUE,Zone 4
RTY IND BU,90067,S.P.I.T.,ROTARACT CLUB,University,Ruma Mondal,3141,4,9,India,1,86.95,4,No,Yes,8347,8347,8347,86.95,TRUE,Zone 4
RTY IND BU,213901,Vikhroli,ROTARACT CLUB,Community,Ruma Mondal,3141,4,5,India,2,86.53,4,No,Yes,8307,8307,8307,86.53,TRUE,Zone 4
RTY IND BU,215365,Nirmala Niketan,ROTARACT CLUB,University,Ruma Mondal,3141,4,10,India,2,81.49,4,No,Yes,7823,7823,7823,81.49,TRUE,Zone 4
RTY IND BU,217247,Pearl Mumbai,ROTARACT CLUB,University,Ruma Mondal,3141,4,14,India,1,77.44,4,No,Yes,7434,7434,7434,77.44,TRUE,Zone 4
RTY IND BU,8827742,"Gokhale Education Society’s Arts, Commerce & Science College",ROTARACT CLUB,University,Ruma Mondal,3141,4,12,India,1,66.38,4,Yes,Yes,6372,6372,6372,66.38,FALSE,Zone 4
RTY IND BU,8823214,Vivek College of Commerce,ROTARACT CLUB,University,Ruma Mondal,3141,4,12,India,1,66.38,4,No,Yes,6372,6372,6372,66.38,FALSE,Zone 4
RTY IND BU,218326,Indian Institute of Management Mumbai,ROTARACT CLUB,University,Ruma Mondal,3141,4,4,India,3,63.67,4,No,Yes,6112,6112,6112,63.67,FALSE,Zone 4
RTY IND BU,8823869,Amity Global Business School,ROTARACT CLUB,University,Ruma Mondal,3141,4,3,India,4,63.05,4,No,Yes,6053,6053,6053,63.05,FALSE,Zone 4
RTY IND BU,215988,K.E.S College of Commerce and Economics,ROTARACT CLUB,University,Ruma Mondal,3141,4,3,India,4,63.05,4,No,Yes,6053,6053,6053,63.05,FALSE,Zone 4
RTY IND BU,214378,St. Mathew's Jr. College,ROTARACT CLUB,University,Ruma Mondal,3141,4,3,India,4,63.05,4,No,Yes,6053,6053,6053,63.05,FALSE,Zone 4
RTY IND BU,212610,Bombay Queens Town,ROTARACT CLUB,Community,Ruma Mondal,3141,4,7,India,1,61.95,4,No,Yes,5947,5947,5947,61.95,FALSE,Zone 4
RTY IND BU,91260,G.N. Khalsa College,ROTARACT CLUB,University,Ruma Mondal,3141,4,10,India,1,55.31,4,No,Yes,5310,5310,5310,55.31,FALSE,Zone 4
RTY IND BU,218484,Anjuman Islam Saiftaybji,ROTARACT CLUB,University,Ruma Mondal,3141,4,3,India,3,50.32,4,No,Yes,4831,4831,4831,50.32,FALSE,Zone 4
RTY IND BU,8824428,Kapol Vidyanidhi College,ROTARACT CLUB,University,Ruma Mondal,3141,4,8,India,1,50.29,4,No,Yes,4828,4828,4828,50.29,FALSE,Zone 4
RTY IND BU,212558,Lotus College of Optometry,ROTARACT CLUB,University,Ruma Mondal,3141,4,8,India,1,48.9,4,No,Yes,4694,4694,4694,48.9,FALSE,Zone 4
RTY IND BU,8824179,Jalan College,ROTARACT CLUB,University,Ruma Mondal,3141,4,2,India,3,45.01,4,Yes,Yes,4321,4321,4321,45.01,FALSE,Zone 4
RTY IND BU,8825352,NSS College Tardeo,ROTARACT CLUB,University,Ruma Mondal,3141,4,8,India,1,44.25,4,No,Yes,4248,4248,4248,44.25,FALSE,Zone 4
RTY IND BU,8823184,Singapore International School,ROTARACT CLUB,University,Ruma Mondal,3141,4,3,India,2,32.45,4,No,Yes,3115,3115,3115,32.45,FALSE,Zone 4
RTY IND BU,8824026,Bombay Teachers Training College,ROTARACT CLUB,University,Ruma Mondal,3141,4,1,India,4,21.02,4,No,Yes,2018,2018,2018,21.02,FALSE,Zone 4
RTY IND BU,8823750,MMK College,ROTARACT CLUB,University,Ruma Mondal,3141,4,3,India,1,19.38,4,No,Yes,1860,1860,1860,19.38,FALSE,Zone 4
RTY IND BU,8824122,SOBO,ROTARACT CLUB,Community,Ruma Mondal,3141,4,2,India,1,17.7,4,No,Yes,1699,1699,1699,17.7,FALSE,Zone 4
RTY IND BU,217533,SNDT College,ROTARACT CLUB,University,Ruma Mondal,3141,4,3,India,1,16.59,4,No,Yes,1593,1593,1593,16.59,FALSE,Zone 4
RTY IND BU,90917,Adv. Balasaheb Apte College of Law,ROTARACT CLUB,University,Ruma Mondal,3141,4,1,India,1,5.53,4,No,Yes,531,531,531,5.53,FALSE,Zone 4
RTY IND BU,89852,Thane Suburban,ROTARACT CLUB,Community,Ruma Mondal,3142,4,27,India,1,270.08,4,Yes,Yes,25928,25928,25928,270.08,TRUE,Zone 4
RTY IND BU,7391,Thane Hills,ROTARACT CLUB,Community,Ruma Mondal,3142,4,26,India,1,248.63,4,Yes,Yes,23868,23868,23868,248.63,TRUE,Zone 4
RTY IND BU,8827841,Kalyan West,ROTARACT CLUB,Community,Ruma Mondal,3142,4,20,India,1,177,4,Yes,Yes,16992,16992,16992,177,TRUE,Zone 4
RTY IND BU,8826836,Badlapur Smart City,ROTARACT CLUB,Community,Ruma Mondal,3142,4,18,India,1,167.45,4,No,Yes,16075,16075,16075,167.45,TRUE,Zone 4
RTY IND BU,90349,Dombivli East,ROTARACT CLUB,Community,Ruma Mondal,3142,4,17,India,1,150.45,4,Yes,Yes,14443,14443,14443,150.45,TRUE,Zone 4
RTY IND BU,8826812,Navi Mumbai Nexus,ROTARACT CLUB,Community,Ruma Mondal,3142,4,15,India,1,132.75,4,No,Yes,12744,12744,12744,132.75,TRUE,Zone 4
RTY IND BU,215455,K.C. College of Engineering and Management Studies and Research,ROTARACT CLUB,University,Ruma Mondal,3142,4,23,India,1,128.61,4,No,Yes,12347,12347,12347,128.61,TRUE,Zone 4
RTY IND BU,8827597,Indala Group of Institutions,ROTARACT CLUB,University,Ruma Mondal,3142,4,20,India,1,110.63,4,No,Yes,10620,10620,10620,110.63,TRUE,Zone 4
RTY IND BU,8827232,Thane Royales,ROTARACT CLUB,Community,Ruma Mondal,3142,4,11,India,1,104.76,4,No,Yes,10057,10057,10057,104.76,TRUE,Zone 4
RTY IND BU,91727,Navi Mumbai Industrial Area (RONMID),ROTARACT CLUB,Community,Ruma Mondal,3142,4,10,India,2,101.21,4,No,Yes,9716,9716,9716,101.21,TRUE,Zone 4
RTY IND BU,214443,Singhania School,ROTARACT CLUB,University,Ruma Mondal,3142,4,6,India,3,95.51,4,No,Yes,9169,9169,9169,95.51,TRUE,Zone 4
RTY IND BU,8827810,Hiranandani Legends,ROTARACT CLUB,Community,Ruma Mondal,3142,4,9,India,1,80.39,4,Yes,Yes,7717,7717,7717,80.39,TRUE,Zone 4
RTY IND BU,8824583,Amaara Thane,ROTARACT CLUB,Community,Ruma Mondal,3142,4,8,India,1,70.8,4,No,Yes,6797,6797,6797,70.8,FALSE,Zone 4
RTY IND BU,80490,Navi Mumbai Hillside,ROTARACT CLUB,Community,Ruma Mondal,3142,4,8,India,1,70.8,4,No,Yes,6797,6797,6797,70.8,FALSE,Zone 4
RTY IND BU,7519,Ambarnath,ROTARACT CLUB,Community,Ruma Mondal,3142,4,7,India,1,67.14,4,Yes,Yes,6445,6445,6445,67.14,FALSE,Zone 4
RTY IND BU,213341,Bharati Vidyapeeth Sunrise,ROTARACT CLUB,University,Ruma Mondal,3142,4,12,India,1,66.38,4,Yes,Yes,6372,6372,6372,66.38,FALSE,Zone 4
RTY IND BU,85652,Dombivli Midtown Youth,ROTARACT CLUB,Community,Ruma Mondal,3142,4,7,India,1,61.95,4,No,Yes,5947,5947,5947,61.95,FALSE,Zone 4
RTY IND BU,213296,Smart City Navi Mumbai,ROTARACT CLUB,Community,Ruma Mondal,3142,4,12,India,1,52.89,4,Yes,Yes,5077,5077,5077,52.89,FALSE,Zone 4
RTY IND BU,8825851,New Bombees,ROTARACT CLUB,Community,Ruma Mondal,3142,4,5,India,1,44.25,4,No,Yes,4248,4248,4248,44.25,FALSE,Zone 4
RTY IND BU,216993,Ambernath Smart City,ROTARACT CLUB,Community,Ruma Mondal,3142,4,5,India,1,44.25,4,No,Yes,4248,4248,4248,44.25,FALSE,Zone 4
RTY IND BU,217042,"CHM College, Ulhasnagar",ROTARACT CLUB,University,Ruma Mondal,3142,4,5,India,1,27.66,4,No,Yes,2655,2655,2655,27.66,FALSE,Zone 4
RTY IND BU,8824627,NRI Complex,ROTARACT CLUB,Community,Ruma Mondal,3142,4,1,India,2,26.51,4,No,Yes,2545,2545,2545,26.51,FALSE,Zone 4
RTY IND BU,91529,Dombivli Sun City,ROTARACT CLUB,Community,Ruma Mondal,3142,4,22,India,1,13.3,4,Yes,Yes,1277,1277,1277,13.3,FALSE,Zone 4
RTY IND BU,8827824,Martur Central,ROTARACT CLUB,Community,Ruma Mondal,3150,7,20,India,1,177,7,Yes,Yes,16992,16992,16992,177,TRUE,Zone 7
RTY IND BU,84602,Bhagyanagar,ROTARACT CLUB,Community,Ruma Mondal,3150,7,18,India,1,159.3,7,No,Yes,15293,15293,15293,159.3,TRUE,Zone 7
RTY IND BU,91856,New Age Engineers,ROTARACT CLUB,Community,Ruma Mondal,3150,7,8,India,2,138.45,7,No,Yes,13291,13291,13291,138.45,TRUE,Zone 7
RTY IND BU,8827778,Martur,ROTARACT CLUB,Community,Ruma Mondal,3150,7,15,India,1,132.75,7,Yes,Yes,12744,12744,12744,132.75,TRUE,Zone 7
RTY IND BU,8823946,Hyderabad Utsav,ROTARACT CLUB,Community,Ruma Mondal,3150,7,7,India,2,121.15,7,Yes,Yes,11630,11630,11630,121.15,TRUE,Zone 7
RTY IND BU,8824050,Rising Thunders,ROTARACT CLUB,Community,Ruma Mondal,3150,7,5,India,2,111.9,7,No,Yes,10742,10742,10742,111.9,TRUE,Zone 7
RTY IND BU,8826963,Government Vocational Junior College,ROTARACT CLUB,University,Ruma Mondal,3150,7,20,India,1,110.63,7,Yes,Yes,10620,10620,10620,110.63,TRUE,Zone 7
RTY IND BU,8827926,Sri Harshini Degree College,ROTARACT CLUB,University,Ruma Mondal,3150,7,18,India,1,99.56,7,Yes,Yes,9558,9558,9558,99.56,TRUE,Zone 7
RTY IND BU,8824587,QIS Thunders,ROTARACT CLUB,University,Ruma Mondal,3150,7,3,India,2,80.57,7,No,Yes,7735,7735,7735,80.57,TRUE,Zone 7
RTY IND BU,8824791,Hyderabad North,ROTARACT CLUB,Community,Ruma Mondal,3150,7,9,India,1,79.65,7,No,Yes,7646,7646,7646,79.65,TRUE,Zone 7
RTY IND BU,7613,Narasaraopet,ROTARACT CLUB,Community,Ruma Mondal,3150,7,7,India,1,61.95,7,No,Yes,5947,5947,5947,61.95,FALSE,Zone 7
RTY IND BU,8826524,Hyderabad Visionaries,ROTARACT CLUB,Community,Ruma Mondal,3150,7,30,India,1,37.95,7,No,Yes,3643,3643,3643,37.95,FALSE,Zone 7
RTY IND BU,7675,Guntur (Main),ROTARACT CLUB,Community,Ruma Mondal,3150,7,4,India,1,35.4,7,No,Yes,3398,3398,3398,35.4,FALSE,Zone 7
